"PathwayName"	"DataBase"	"SignatureSize"	"PathwaySize"	"Overlap"	"Pvalue"	"Qvalue"	"OverlapGenes"
"GSE10325_BCELL_VS_LUPUS_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 153"	" 22"	"1.130030e-02"	"1.065606e-01"	"GPD2 EYA2 FNBP1L INADL ADCK2 KCNN4 HPN LTA4H TMEM161A ZCCHC24 SLC25A37 PRSS50 ACAP1 CLDN7 RECQL5 KHDRBS3 TOP3B BAIAP3 LTB GABBR1 ATP9B MACROD1"
"GSE10325_BCELL_VS_LUPUS_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 173"	" 20"	"1.059909e-01"	"3.615742e-01"	"STAT1 RGS1 SLAMF1 OPTN UBE2L6 IFI44 ISG15 CD38 OAS3 TMEM140 HERC6 ASB7 ISG20 IFITM1 REC8 PIPOX RALA SDC1 RSAD2 HLA-E"
"GSE10325_MYELOID_VS_LUPUS_MYELOID_UP"	"MSigDB_c7_all_v5"	"1361"	" 146"	" 18"	"7.101477e-02"	"2.943518e-01"	"FCER1A CADM3 SMOX ARTN ABCB4 GDF3 PLEKHG6 KCNC1 RAB30 B4GALNT1 NTN1 GFAP UBE2O F2RL2 CRIP2 KHDRBS3 GPD1 LIPG"
"GSE10325_MYELOID_VS_LUPUS_MYELOID_DN"	"MSigDB_c7_all_v5"	"1361"	" 165"	" 22"	"2.585457e-02"	"1.691394e-01"	"STAT1 FAM129A RGL1 F5 UBE2L6 RBCK1 IFI44 ISG15 STEAP4 HERC6 DGUOK SLC2A3 IFITM1 SLC25A37 ADPGK AQP9 LGALS3BP RSAD2 PIM1 GTPBP2 ABCC10 KLF9"
"GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP"	"MSigDB_c7_all_v5"	"1361"	" 156"	" 18"	"1.166691e-01"	"3.848099e-01"	"FAIM3 FCRLA NOTCH1 THBS1 CYP4B1 SMAP2 ABCB4 ATP8A1 FAM3C SLC25A37 SMG6 TRAF4 MED24 CD96 BRPF3 VEGFA LRG1 FBXO11"
"GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN"	"MSigDB_c7_all_v5"	"1361"	" 132"	"  9"	"7.723205e-01"	"9.397756e-01"	"GJB3 ADCK2 CCDC142 EPN1 ZDHHC1 SEPT4 CLDN1 GPR128 DND1"
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_UP"	"MSigDB_c7_all_v5"	"1361"	" 160"	" 17"	"2.044765e-01"	"4.986635e-01"	"PID1 PPOX SMAP2 TESC ORAI2 NR2C2 RHOBTB1 BTBD2 ARHGEF18 FAM65A RNASE6 NCAPD3 FXYD6 AP1B1 COL4A3BP PQLC1 KDM2A"
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN"	"MSigDB_c7_all_v5"	"1361"	" 159"	" 12"	"6.981444e-01"	"9.023535e-01"	"FAM129A NMNAT2 SLC25A25 KIAA1715 SLC35A2 SSBP3 DGUOK SUSD2 UNK TMC6 DHX29 METTL22"
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 151"	" 32"	"1.592605e-06"	"1.572056e-04"	"AFF3 RAB3GAP1 FAIM3 SCML2 DENND2D LEF1 BACH2 PADI4 GPR125 MTHFD2L EPHA1 TET3 RAB43 MANSC1 IGF1R CRTC3 KBTBD11 SLC25A37 FBXL12 ROBO3 TOM1L2 CD7 HIVEP1 LRRN3 RIN3 SNN GP5 NFKBIZ SATB1 NUDT12 ZNF516 ABLIM1"
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 168"	" 15"	"4.628698e-01"	"7.464461e-01"	"FAM129A TOR3A S100A4 GCLM TP53INP1 TMEM64 MDFIC SLC2A3 DUSP16 PLXNC1 MFHAS1 SH3BP5 ADAM19 CD74 CDK2AP2"
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 145"	" 18"	"6.723934e-02"	"2.836008e-01"	"SCAI HEMGN PADI4 MLXIP GIMAP1 MANSC1 IGF1R LGR5 SLC25A37 TOM1L2 NEURL4 ENGASE LRRN3 RIN3 GP5 SATB1 CD248 ABLIM1"
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 185"	" 19"	"2.407844e-01"	"5.425628e-01"	"FAM129A F5 SLAMF1 SETD7 S100A4 CD2 TP53INP1 FAM53B ADAM8 GPR183 DPY19L1 ADAM19 GALNT10 MPRIP RNF135 CCR10 HLA-DRB1 CD74 AHNAK"
"GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 165"	" 23"	"1.443971e-02"	"1.212222e-01"	"FAIM3 USP20 SLC39A13 MORC4 GON4L AMIGO1 PITHD1 MAFK EPHA1 ZNF212 RAB43 EGLN2 SCML4 ARHGEF18 UPF1 CHD3 NEURL4 STAT5A LRRN3 PHF10 ZNF76 SLC25A23 ABLIM1"
"GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 177"	" 16"	"4.451103e-01"	"7.306088e-01"	"TBC1D8 IL18R1 QSOX1 SESTD1 CAT TP53INP1 CDK2AP1 ZNF710 ADAM8 LSP1 LTA4H PDE4A POU2AF1 GALNT10 LYST RNF144B"
"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 164"	" 14"	"5.316085e-01"	"7.877589e-01"	"FBXW5 LTK S100A4 GFI1 HOMER2 ADAM8 DUSP8 PDE4A CCR9 ACSL6 SLC38A9 PRR5 KAT2B TNFSF14"
"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 147"	" 29"	"1.952092e-05"	"1.270936e-03"	"PGAP1 IKZF2 SELP F5 GPR155 LEF1 UBR4 KLF3 EP400 DTX1 TET3 RAB43 GRIK5 SAMD4B VRK3 CRTC3 SMG1 NFAT5 HERC1 RASA2 CEP68 CD7 IRF4 HIVEP1 TRIB2 CACNA1I SNN ZBTB20 ABLIM1"
"GSE11057_CD4_EFF_MEM_VS_PBMC_UP"	"MSigDB_c7_all_v5"	"1361"	" 178"	" 26"	"5.705126e-03"	"6.852869e-02"	"SLAMF1 FAM171A1 OPTN SLC39A13 TAF9B ITM2A MORC4 GON4L CD2 EPB41 ARHGEF5 CCND2 EGLN2 SEPT1 EPS8L2 ANK3 MFHAS1 NFRKB SLC35F2 ACE ICAM2 CCDC57 ANKH CD96 PIM1 UNC5CL"
"GSE11057_CD4_EFF_MEM_VS_PBMC_DN"	"MSigDB_c7_all_v5"	"1361"	" 165"	" 19"	"1.136892e-01"	"3.797913e-01"	"TBC1D8 SESTD1 CAT CDK2AP1 TET3 MXD1 ACRBP CD79A BLVRB LTA4H PLXNC1 SAMD4A RNASE6 AQP9 LYST PLXNB2 SNN CD74 BLNK"
"GSE11057_CD4_CENT_MEM_VS_PBMC_UP"	"MSigDB_c7_all_v5"	"1361"	" 182"	" 29"	"1.001876e-03"	"2.225582e-02"	"SLAMF1 FAM107B OPTN LRRC8A USP20 ZNF335 MORC4 CD2 INADL EPB41 VOPP1 RAB43 ISG20 CDR2 SEPT1 HIVEP2 DCP1A GPR183 NFRKB MPRIP CHD3 RFNG TRIB2 ANKH MAPK13 ABCC10 SLC25A23 PACS1 EHD1"
"GSE11057_CD4_CENT_MEM_VS_PBMC_DN"	"MSigDB_c7_all_v5"	"1361"	" 172"	" 19"	"1.523890e-01"	"4.373368e-01"	"TBC1D8 SESTD1 CPA3 PAX5 TET3 MXD1 ZNF710 CD19 LTA4H PLXNC1 ZFHX3 RNASE6 RB1 KIAA0226L ARHGAP27 RNF144B PLXNB2 FPR2 CXXC5"
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 148"	" 24"	"1.795746e-03"	"3.251469e-02"	"SCAI BTBD3 SCML2 BACH2 HEMGN PADI4 GPR125 MLXIP MANSC1 IGF1R SPPL2B SLC25A37 ROBO3 TOM1L2 ENGASE LRRN3 RIN3 GP5 SATB1 NUDT12 ZNF516 CD248 DNTT ABLIM1"
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 180"	" 16"	"4.736304e-01"	"7.507428e-01"	"FAM129A TOR3A OPTN PLP2 S100A4 MCOLN2 TP53INP1 TMEM64 SLC2A3 PLXNC1 GPR183 ADAM19 RNF135 HLA-DRB1 CD74 AHNAK"
"GSE11057_PBMC_VS_MEM_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 173"	" 28"	"9.187224e-04"	"2.109787e-02"	"TBC1D8 SERPINB2 FCER1A CA2 PAX5 PADI4 STEAP4 BST1 PF4 TMEM176B MXD1 ACRBP CD79A SWAP70 CD19 RHOBTB1 LTA4H ZFHX3 RNASE6 KIAA0226L ITGA2B LYST RNF144B PLXNB2 FPR2 PLA2G7 MS4A3 ALDH1A1"
"GSE11057_PBMC_VS_MEM_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 171"	" 23"	"2.154348e-02"	"1.531314e-01"	"FAM171A1 FAM107B OPTN USP20 SLC39A13 TAF9B ITM2A CD2 S1PR1 INADL EPB41 VOPP1 CCND2 NDNL2 CDR2 SEPT1 ARHGEF18 GPR183 NFRKB ACSL6 TMC6 ANKH CD96"
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 163"	" 16"	"3.137763e-01"	"6.224672e-01"	"TAF9B ALAS2 TP53INP1 UBXN11 STEAP4 CDK2AP1 RPIA SLC2A3 ARHGEF1 SAMD4B KBTBD11 FXYD6 UBA7 TMC6 ZNF598 ATG2A"
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 167"	" 18"	"1.835077e-01"	"4.771903e-01"	"SLAMF7 SNAPIN CD72 PITHD1 ID3 HS3ST1 LNX2 ZNRF2 TPRA1 IFT122 MEGF8 NQO1 RB1 PDCD7 USP19 CASC3 HSPBAP1 TBC1D24"
"GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 163"	" 23"	"1.253932e-02"	"1.106570e-01"	"TAF9B FAM46C FGR UBXN11 BST1 CDK2AP1 ZXDC GLTSCR1 NRIP3 YPEL3 SLAIN1 TLE3 NAT6 KIF9 TRIM11 MPRIP RNF135 RARA CCDC88C PHF10 ZNF598 ZNF521 FBXW4"
"GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 168"	" 15"	"4.628698e-01"	"7.464461e-01"	"MOV10 MCOLN2 SZT2 UFSP1 MDFIC CNOT4 ZNRF2 EIF2AK3 DUSP11 ISG20 PALB2 VPRBP USP19 LGALS3BP CDK2AP2"
"GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 170"	" 20"	"9.249683e-02"	"3.372539e-01"	"TAF9B TP53INP1 ID3 KLF3 BRAF JAZF1 TGOLN2 ACRBP SAMD4B PARP16 SLTM NAT6 UBA7 MNT BCAS3 TMC6 ISCA1 ST6GAL1 HSPBAP1 CXXC5"
"GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 159"	" 15"	"3.746283e-01"	"6.828668e-01"	"SMG7 DENND4B TNFRSF14 MTHFD2L DTX2 HEATR2 MDFIC CNOT4 MEGF8 EGLN2 ACP5 IFRD2 COL23A1 CASC3 KHDRBS3"
"GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 160"	" 14"	"4.917728e-01"	"7.672783e-01"	"BRD3 S100A8 ST6GALNAC3 SSBP3 ID3 TGOLN2 PCYOX1 ARHGEF1 RBL2 RP9 PARP16 TRIM11 BCAS3 MARCH2"
"GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 167"	"  6"	"9.951266e-01"	"1.000000e+00"	"QSOX2 ZNF746 EGLN2 ITPKC CDYL2 ACP5"
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 168"	" 24"	"9.661717e-03"	"9.598979e-02"	"TBC1D8 POMT1 SLC43A1 RAE1 TESK2 ID3 DFNA5 IFT122 CHD4 IGF1R SWAP70 ZNRF1 PDE4A AP1B1 RNF145 ULK2 TSPAN13 TFRC PHF10 MTA3 SPIRE1 MBP TSHZ1 AHNAK"
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 164"	" 14"	"5.316085e-01"	"7.877589e-01"	"TGM2 ALAS2 MOV10 B3GALT6 BST1 TMEM140 ST3GAL5 OMP IL27RA SLC25A37 IFRD2 LGALS3BP AGTR1 ZNF236"
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 165"	" 16"	"3.320228e-01"	"6.399935e-01"	"KDM5B S1PR1 SSBP3 UBXN11 MKRN1 SIPA1L3 IGF1R SWAP70 JMJD1C ACP5 CEP68 PIPOX ST6GAL1 TBC1D24 KAT2B KDM3B"
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 156"	" 11"	"7.698237e-01"	"9.392585e-01"	"SLAMF7 ZNF335 FAM110B UPB1 RAD23A ETS1 UBE2O HIVEP1 SECISBP2 MIER3 BRPF3"
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 167"	" 17"	"2.594025e-01"	"5.619621e-01"	"KIAA1715 PLCB2 FOXO4 ATRX SSBP3 PITHD1 CDK2AP1 TGOLN2 IPO8 MEGF8 C2CD3 JMJD1C ATP13A1 SIPA1L2 UBA7 UNC5CL CPT1A"
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 160"	" 11"	"7.983264e-01"	"9.527608e-01"	"TGM2 ZNRF2 EIF2AK3 DUSP11 SLC2A3 CKAP4 IFRD2 ICAM2 SECISBP2 RETNLB TJAP1"
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 182"	" 19"	"2.186589e-01"	"5.166767e-01"	"RCSD1 MOV10 KLF4 SMAP2 UBXN11 PITHD1 MKRN1 FANCD2 L3MBTL3 RBL2 XPO7 SLAIN1 SEPT4 TMC6 PLXNB2 ST6GAL1 HSPBAP1 KAT2B SPIRE1"
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 149"	" 14"	"3.802914e-01"	"6.825171e-01"	"CD40 CD2 MCOLN2 DTX1 DTX2 HEATR2 DUSP11 CSGALNACT1 DCP1A ETS1 IFRD2 TFRC SLC22A3 FPR1"
"GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 176"	"  7"	"9.926605e-01"	"1.000000e+00"	"CDK2AP1 GIMAP8 GIMAP1 RPIA PCYOX1 IPO8 FBXW4"
"GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 161"	" 19"	"9.459086e-02"	"3.404270e-01"	"RGS1 SLAMF7 OPTN CD2 GCLM SYDE2 CKAP4 JAK3 CDYL2 DENND4A HIVEP1 FPR1 ZNF598 PIM1 TRIM10 GTPBP2 TNFSF14 CXXC5 EHD1"
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP"	"MSigDB_c7_all_v5"	"1361"	" 155"	" 18"	"1.114481e-01"	"3.737328e-01"	"SERPINB2 FAIM3 QSOX2 PRG2 TAF9B ITM2A B3GALT6 CDK2AP1 HEATR2 RPIA ANKRD26 ZNRF1 ZCCHC24 IFRD2 RNF145 MYO1D RNF144B SDC2"
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN"	"MSigDB_c7_all_v5"	"1361"	" 154"	" 19"	"6.642681e-02"	"2.820202e-01"	"GALNT3 CCDC141 ZBTB46 PLP2 UBR4 WIPI2 AHCYL2 TMEM140 GIMAP8 ST3GAL5 LMCD1 IL12RB1 ICAM2 F2RL2 RMI2 HLA-DQA1 KAT2B DND1 TRIM8"
"GSE11924_TFH_VS_TH1_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 185"	" 29"	"1.309453e-03"	"2.689213e-02"	"PCMTD1 TOR3A SPATA2 CABLES2 DCLK2 PEAR1 GBA2 ORAI2 CNOT4 BRAF GADD45A WBP1 TTLL3 DCP1B PEX26 VRK3 IGF1R C11orf30 ZNF646 MCM3AP MAP2K7 RANBP10 NEURL4 NBR1 ICAM2 AGPAT1 LTB MAP4K3 GPR137"
"GSE11924_TFH_VS_TH1_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 182"	"  6"	"9.981292e-01"	"1.000000e+00"	"FAIM3 RAE1 PTPN3 TMEM120B EPOR ZNF516"
"GSE11924_TFH_VS_TH2_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 182"	" 35"	"6.345222e-06"	"5.247670e-04"	"PCMTD1 STK11IP RAB3GAP1 ZBED6 PPOX FBXW5 MMP9 PEAR1 ST6GALNAC3 DTX1 LNX2 GIMAP6 TTLL3 IFT122 EGLN2 ZNF646 CRTC1 FAM160B2 HERPUD2 PDCD7 FXR2 NEURL4 FBXL20 NBR1 ENTPD5 NAPRT1 HDAC7 UNKL C6orf106 AGPAT1 UNC5CL CABLES1 PACS1 CCDC88B FBXW4"
"GSE11924_TFH_VS_TH2_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 182"	" 11"	"9.105418e-01"	"1.000000e+00"	"SELP RAE1 GNE HEMGN PITHD1 COX6A2 ARHGEF25 EPOR IFRD2 RANBP17 YBX2"
"GSE11924_TFH_VS_TH17_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 177"	" 29"	"6.277007e-04"	"1.655831e-02"	"STK11IP ZBED6 PPOX MAN1B1 ZER1 FAM102A SNAPIN GCLM TMEM64 ORAI2 UBE2H EPN1 KIAA0556 GCC2 BTBD2 MKNK2 MAST3 HERC1 MPRIP SMG6 OSBPL7 MED24 VCAN NAPRT1 BRWD1 UNKL AGPAT1 CABLES1 FBXW4"
"GSE11924_TFH_VS_TH17_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 181"	" 10"	"9.467616e-01"	"1.000000e+00"	"RAE1 DACH2 CORO2A CLSPN GPR125 RTKN CYSLTR2 TEX9 F2RL2 UBTD1"
"GSE11924_TH1_VS_TH2_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 183"	" 20"	"1.594055e-01"	"4.497750e-01"	"SMG7 SELP MADD LTK RNF38 BEND4 STARD10 GCH1 GFRA2 PDCD7 ACSL6 MYO19 CASC3 ICAM2 RIN3 NAPRT1 CARD10 METTL22 BRPF3 TRIM8"
"GSE11924_TH1_VS_TH2_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 180"	" 25"	"1.223888e-02"	"1.087901e-01"	"FAIM3 RND3 ITM2A DACH2 TSPAN6 CA2 BCL2L15 HS3ST1 GPR125 GFI1 TSPAN33 NT5C3 FAM189A1 HOMER2 GJA1 IL12RB1 YBX2 IKZF3 ORMDL3 SLC38A10 ANKH ST3GAL6 MAP4K3 MZB1 RAB27B"
"GSE11924_TH1_VS_TH17_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 170"	" 15"	"4.824345e-01"	"7.579255e-01"	"SLC25A25 SPATA5L1 ADD2 B4GALNT1 GCH1 IFRD2 CAMP LIFR LRRC24 LRG1 CABLES1 KCTD1 SPRY4 PTPRCAP LZTS2"
"GSE11924_TH1_VS_TH17_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 176"	" 15"	"5.402565e-01"	"7.948004e-01"	"RGAG4 DACH2 BCL2L15 SIT1 PTPN13 SLC26A1 MKRN1 AEBP2 SUSD2 CYSLTR2 TFDP2 C8orf82 TBC1D23 IFT140 PITPNM1"
"GSE11924_TH2_VS_TH17_CD4_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 175"	" 15"	"5.307409e-01"	"7.873310e-01"	"PGAP1 NMNAT2 ASTN2 GPR125 GFI1 ASPRV1 CCND2 ADAMTSL3 NRIP3 PDGFD AQP9 SLC38A10 LPIN2 SPRY4 ALDH1A1"
"GSE11924_TH2_VS_TH17_CD4_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 177"	" 26"	"5.284772e-03"	"6.593844e-02"	"VPS39 TMEM120B GTF2I MPP6 MBD4 STARD10 ABCA7 TCF3 CSNK1G2 MKNK2 LEMD3 B4GALNT1 SMARCC2 MFHAS1 WWP2 MON1A TRIM11 CASC3 TSPAN13 PARVB CSAD C6orf106 UHRF1 MTA3 ZNF236 MARVELD1"
"GSE12366_GC_BCELL_VS_PLASMA_CELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 170"	" 26"	"3.006714e-03"	"4.466283e-02"	"QSOX2 PANK2 CYBB DMD CAMK2D BACH2 PHC2 DTX1 SEMA4F MCM2 LMCD1 WNK1 AEBP2 CD22 MKNK2 CPM GMIP PGLS TOP2B SMARCA4 ETS1 RNF144B ZFP36L1 RMI2 MCM4 TBC1D10C"
"GSE12366_GC_BCELL_VS_PLASMA_CELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 159"	" 20"	"5.282018e-02"	"2.510754e-01"	"STAT1 EDEM3 TP53INP1 CD38 RASSF6 EIF2AK3 CREBL2 TARSL2 SEZ6L2 S1PR4 TMEM110 ROBO3 GRAMD2 DAPK2 AMIGO3 MGAT1 ACE ST6GAL1 VEGFA AHNAK"
"GSE12366_GC_VS_NAIVE_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 173"	" 13"	"7.166613e-01"	"9.123176e-01"	"SAMHD1 UBAP2 CD38 MCM2 LMCD1 CTTN ENPP3 NCAPD3 POU2AF1 MYH10 MCM4 UHRF1 AK3"
"GSE12366_GC_VS_NAIVE_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 158"	" 24"	"4.412599e-03"	"5.697280e-02"	"STAT1 NR4A2 PLCB2 PLP2 ZBTB10 MOB3B CD72 SKI ABCB4 VPS37B HERC6 PRKD2 ADAM8 L3MBTL3 FAM160B2 GPR183 ARHGAP27 LYST RNF44 RIN3 PARP10 HES1 GABBR1 PQLC1"
"GSE12366_GC_VS_MEMORY_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 165"	" 17"	"2.431463e-01"	"5.459753e-01"	"DMD CAMK2D BACH2 FBXO10 MCM2 SWAP70 CTTN ENPP3 TIMELESS ZNF827 POU2AF1 MBOAT2 DNASE1 MCM4 YEATS2 UHRF1 AK3"
"GSE12366_GC_VS_MEMORY_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 162"	" 23"	"1.166740e-02"	"1.064944e-01"	"STAT1 PLP2 MOB3B SKI OAS3 TGOLN2 CCND2 CRTC3 ZBTB7A S1PR4 PLXNC1 LEMD3 IL27RA IRF2BP2 GPR183 HERPUD2 ADPGK GALNT10 TMC8 RIN3 SNN NRIP1 CSNK1G3"
"GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 158"	" 19"	"8.171060e-02"	"3.146077e-01"	"EDEM3 MORC4 FAM46C ANKRD65 GPR125 KNTC1 ZNF664 CREBL2 MEGF8 ISG20 CDR2 IL17RB ROBO3 GRAMD2 TOM1L2 IRF4 PRDM15 PACSIN1 AK3"
"GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 169"	" 27"	"1.339814e-03"	"2.679629e-02"	"SLAMF6 METTL8 TAF4 CYBB GNB4 CDK5RAP2 PHC2 FGR ANKRD13A ZC3HAV1 ADCK2 HERC6 TGOLN2 SEMA4F USP31 MKNK2 GMIP ATXN7 CEP68 TSPAN13 ZFP36L1 SNN GABBR1 SATB1 ATP8B1 MBP NFKB2"
"GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 157"	" 12"	"6.806948e-01"	"8.886203e-01"	"SERPINB10 EDEM3 SLC43A1 SLC26A1 EIF2AK3 TARSL2 ISG20 CDR2 IL17RB ICAM2 ST6GAL1 CDK2AP2"
"GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 170"	" 21"	"5.818985e-02"	"2.620470e-01"	"BRD3 RAE1 CYBB BACH2 JAK1 ERMAP SKI ATP8A1 DCK TGOLN2 TATDN2 PARP11 CD22 HIVEP2 TET1 GMIP IL27RA TLE3 GALNT10 RIN3 CRAMP1L"
"GSE12366_NAIVE_VS_MEMORY_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 155"	" 22"	"1.310679e-02"	"1.140207e-01"	"MAGEE2 ZBTB10 GNB4 FAM46C S1PR1 FNBP1L CAMK2D IFI44 BACH2 CD72 ABCB4 DTX1 ARHGEF5 FAM53B KBTBD11 FAM129C RNASE6 AP1B1 TSPAN13 TREML2 SATB1 NUDT12"
"GSE12366_NAIVE_VS_MEMORY_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 173"	" 20"	"1.059909e-01"	"3.615742e-01"	"PASK CCDC141 PLP2 CD2 LMO4 PRKACB RASSF6 TESC CREBL2 KCNN4 TBC1D9 GPR183 ROBO3 POU2AF1 TEX9 ABCA6 ZBTB20 TWSG1 DND1 AHNAK"
"GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 161"	" 21"	"3.506297e-02"	"2.022482e-01"	"PIK3C2B CD40 DENND4B CD2 BST1 CD79A CD22 CRTC3 CD19 PAN2 TMEM161A RANBP10 RASA2 VPRBP MPRIP TRIB2 TREML2 SATB1 TNFSF14 ZNF516 POLL"
"GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 173"	"  4"	"9.997027e-01"	"1.000000e+00"	"CDR2 TTC38 TFRC EHD3"
"GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 156"	" 27"	"3.654218e-04"	"1.101666e-02"	"FARP2 ELMO2 GON4L S100A4 CD2 ID3 ATP8A1 TFR2 MPP6 TATDN2 MEGF8 SPIB CCDC28A PCNT ABCA7 TBXA2R MRM1 MSL1 ICAM2 TRIB2 ITGB7 DOPEY2 ABCC10 EMILIN2 TMEM134 MACROD1 AHNAK"
